function_name,polynomial_size,max_error,l2_error
toom3,256,0.00000000000004470462723622974476,0.00000000000013652529585418322796
toom4,256,0.00000000000003145891211553751429,0.00000000000014790602215353542458
naive,256,0.00000000000000963874489345975857,0.00000000000003689315535087004040
karatsuba,256,0.00000000000001668053753977516431,0.00000000000006112303942457354518
toom3,256,0.00000000000003383744773047617660,0.00000000000013308376241351100734
toom4,256,0.00000000000003723958151055890685,0.00000000000016833561262724589874
naive,256,0.00000000000000990546989231709474,0.00000000000004215242655234847908
karatsuba,256,0.00000000000002006598367834783856,0.00000000000006639386660447344683
toom3,256,0.00000000000003311988517895725875,0.00000000000016132629077010699732
toom4,256,0.00000000000004058808911700195362,0.00000000000020025841412421425746
naive,256,0.00000000000000835482145454426646,0.00000000000003663193546105386081
karatsuba,256,0.00000000000001215411184542883057,0.00000000000006095447234788912123
toom3,256,0.00000000000003834295564524819866,0.00000000000014357000181685348345
toom4,256,0.00000000000004351829610725122942,0.00000000000018824432004885428800
naive,256,0.00000000000000829528159768742968,0.00000000000003614067841808807774
karatsuba,256,0.00000000000002112987500483065702,0.00000000000006897097803284268628
toom3,256,0.00000000000002631126403767728423,0.00000000000012260108970279545063
toom4,256,0.00000000000002622513051865856898,0.00000000000013218741086622598556
naive,256,0.00000000000001382114154947253379,0.00000000000004136189132713757584
karatsuba,256,0.00000000000002377812722735798985,0.00000000000007067112957885900925
toom3,256,0.00000000000003512621353408051502,0.00000000000014445876631183396925
toom4,256,0.00000000000006235953949323000488,0.00000000000020514710369898805184
naive,256,0.00000000000001213897430378493661,0.00000000000003767251771834259679
karatsuba,256,0.00000000000001578756542834007840,0.00000000000006051604338073348258
toom3,256,0.00000000000004665135820340654470,0.00000000000020191732607506994871
toom4,256,0.00000000000003421520877550125830,0.00000000000018323155720657564424
naive,256,0.00000000000001492594312843839851,0.00000000000004389709860825168028
karatsuba,256,0.00000000000001579431235945636246,0.00000000000006552773325678260292
toom3,256,0.00000000000003219449776997008879,0.00000000000012095028462364930284
toom4,256,0.00000000000003292646981051031846,0.00000000000015420420034435557215
naive,256,0.00000000000001702356074137712941,0.00000000000004315409175425163958
karatsuba,256,0.00000000000002169800218400192131,0.00000000000007489650963349481823
toom3,256,0.00000000000003530242557959731533,0.00000000000013208094548769517157
toom4,256,0.00000000000003961338063662405228,0.00000000000017008482380277140283
naive,256,0.00000000000000872605456208197574,0.00000000000003826796592850633529
karatsuba,256,0.00000000000002743222095761348169,0.00000000000006955234722815256303
toom3,256,0.00000000000004087873736561812083,0.00000000000014993156589580435528
toom4,256,0.00000000000003738823976425564617,0.00000000000018963085675893787693
naive,256,0.00000000000000827473586970932368,0.00000000000003806908594157271672
karatsuba,256,0.00000000000001576140738837074461,0.00000000000005518324183102467016
toom3,256,0.00000000000002776027143646901904,0.00000000000013872369137294436728
toom4,256,0.00000000000003486129493176438012,0.00000000000015375004237052431313
naive,256,0.00000000000001567446287715033679,0.00000000000004462501879644140007
karatsuba,256,0.00000000000001913688097490120472,0.00000000000006316350212797626705
toom3,256,0.00000000000004260992674820240997,0.00000000000016769609621051572754
toom4,256,0.00000000000003148928894800593352,0.00000000000017274637491853202313
naive,256,0.00000000000000820223600293389881,0.00000000000003552751871472279165
karatsuba,256,0.00000000000002141194782597461790,0.00000000000006422681844447615429
toom3,256,0.00000000000006238061619702492572,0.00000000000017699174483051844097
toom4,256,0.00000000000004087302236403367818,0.00000000000016519911202412667460
naive,256,0.00000000000000870459702851016284,0.00000000000003364184857765101285
karatsuba,256,0.00000000000001936487853638995585,0.00000000000007077739271103816621
toom3,256,0.00000000000004804439877740052947,0.00000000000017624594602268263291
toom4,256,0.00000000000003335631742113874252,0.00000000000016957042935064326590
naive,256,0.00000000000001285698646304254159,0.00000000000003539122615758683160
karatsuba,256,0.00000000000001353499209100377727,0.00000000000005148388391922881588
toom3,256,0.00000000000002988234933818359199,0.00000000000014602912143082961584
toom4,256,0.00000000000003716840849622670819,0.00000000000018230082885978519865
naive,256,0.00000000000000839605728440026524,0.00000000000003733701498566501796
karatsuba,256,0.00000000000001588995148135418536,0.00000000000006499033561812731568
toom3,256,0.00000000000003952571088750528471,0.00000000000013850418765121093789
toom4,256,0.00000000000003809441484732389075,0.00000000000019409429432562048199
naive,256,0.00000000000001505415726517216550,0.00000000000003613731419594023969
karatsuba,256,0.00000000000002347402110956737938,0.00000000000006695342969125060392
toom3,256,0.00000000000003426671430825508567,0.00000000000017095877007209728471
toom4,256,0.00000000000003870072217511160042,0.00000000000020977052667065649024
naive,256,0.00000000000000951620765500873634,0.00000000000003728266796238881519
karatsuba,256,0.00000000000001756438358445294882,0.00000000000006427465885577461887
toom3,256,0.00000000000005954878585785527987,0.00000000000016994669505353363419
toom4,256,0.00000000000002758387213982688713,0.00000000000015471891187909139265
naive,256,0.00000000000000835722109102076742,0.00000000000003730932075567095543
karatsuba,256,0.00000000000002583743217592415948,0.00000000000006964416676263351550
toom3,256,0.00000000000002448598902572370129,0.00000000000012857992290949974476
toom4,256,0.00000000000003963523739892194386,0.00000000000019541134366650983007
naive,256,0.00000000000000819883195741785433,0.00000000000004085372475041308926
karatsuba,256,0.00000000000001227274327822494554,0.00000000000005647868090211548234
toom3,256,0.00000000000003960709530495145614,0.00000000000014250599159564540484
toom4,256,0.00000000000003338951819514988929,0.00000000000015193564693375591842
naive,256,0.00000000000000872123483624702248,0.00000000000003794703290444755313
karatsuba,256,0.00000000000002131024717922288290,0.00000000000006836877745439900462
toom3,256,0.00000000000002936524109242238563,0.00000000000013038046536214923609
toom4,256,0.00000000000003536702431404671698,0.00000000000017943210924865212946
naive,256,0.00000000000000819099409221909596,0.00000000000003662497844216869151
karatsuba,256,0.00000000000001785007704108952388,0.00000000000006743428467871793187
toom3,256,0.00000000000002657005187293053225,0.00000000000011892519404999376180
toom4,256,0.00000000000003361552291524985617,0.00000000000015453197460146689310
naive,256,0.00000000000000957073482498991514,0.00000000000003801561949401538083
karatsuba,256,0.00000000000001368417573222338929,0.00000000000005746076543985226520
toom3,256,0.00000000000003060134649785086916,0.00000000000014572747469295476977
toom4,256,0.00000000000004860123853817919892,0.00000000000022288676624454257564
naive,256,0.00000000000001603735304224210718,0.00000000000004161675815816548203
karatsuba,256,0.00000000000001724072668563364958,0.00000000000006687164956902152331
toom3,256,0.00000000000002853114496977247347,0.00000000000012380347512075481286
toom4,256,0.00000000000003554234633841208892,0.00000000000017061694380949123128
naive,256,0.00000000000000755668795502011645,0.00000000000003063722050253374037
karatsuba,256,0.00000000000002971936489015101096,0.00000000000007741017885557149045
toom3,256,0.00000000000001998169479558504035,0.00000000000011853580827819639530
toom4,256,0.00000000000005761768816565873082,0.00000000000016884301433305040040
naive,256,0.00000000000000832617074539767270,0.00000000000003690505731305833079
karatsuba,256,0.00000000000002486773030754213882,0.00000000000006633221294284062086
toom3,256,0.00000000000003280299293815622109,0.00000000000014222368094952490412
toom4,256,0.00000000000003195874771054687320,0.00000000000015174291205620109989
naive,256,0.00000000000000864697063058122251,0.00000000000003412041191800749419
karatsuba,256,0.00000000000001620514083101458589,0.00000000000006128396888188326694
toom3,256,0.00000000000002547804919616936093,0.00000000000012091610914404508370
toom4,256,0.00000000000004003735852359509918,0.00000000000016864920320433056655
naive,256,0.00000000000000904519517374766558,0.00000000000003665652344026443217
karatsuba,256,0.00000000000001607903694210542165,0.00000000000006136117514531140972
toom3,256,0.00000000000003520885856566787669,0.00000000000014111644463385361731
toom4,256,0.00000000000004121245941430702202,0.00000000000017553665338230372206
naive,256,0.00000000000001342401326798992994,0.00000000000003771064259186272512
karatsuba,256,0.00000000000002126972874215667830,0.00000000000006184809175206499254
toom3,256,0.00000000000004295128671090636295,0.00000000000012633281003049429739
toom4,256,0.00000000000003891380035838080827,0.00000000000015232502553105876224
naive,256,0.00000000000001160970807150929387,0.00000000000004203445856315464583
karatsuba,256,0.00000000000001593872333561462024,0.00000000000006916361484598497218
toom3,256,0.00000000000004243490100943253917,0.00000000000015785099537021530838
toom4,256,0.00000000000004105391081995878242,0.00000000000017895637044793664017
naive,256,0.00000000000001430910367624668014,0.00000000000004297067675277958466
karatsuba,256,0.00000000000002085765129156815193,0.00000000000005486147541227723657
toom3,256,0.00000000000003223600802611202423,0.00000000000013574499254730161891
toom4,256,0.00000000000003698243431594398737,0.00000000000016879666080208170227
naive,256,0.00000000000001273543899396201791,0.00000000000003776970788579788325
karatsuba,256,0.00000000000001265026048880553097,0.00000000000006089431265665036680
toom3,256,0.00000000000001845401114310433812,0.00000000000010464829434490024177
toom4,256,0.00000000000003258033608297695390,0.00000000000014284452069974720837
naive,256,0.00000000000001002028142390636124,0.00000000000003502195561790524300
karatsuba,256,0.00000000000001320362424156907332,0.00000000000005721836204022274235
toom3,256,0.00000000000003008229869148371245,0.00000000000011801397504921186099
toom4,256,0.00000000000003294960422346538987,0.00000000000016528679304963539176
naive,256,0.00000000000000764227682959192520,0.00000000000003197084818902146731
karatsuba,256,0.00000000000002253047672612205507,0.00000000000005902961617318483976
toom3,256,0.00000000000004227475356737513815,0.00000000000015856693898983245574
toom4,256,0.00000000000005188912857471767003,0.00000000000022301727170307611700
naive,256,0.00000000000000916661037973688964,0.00000000000003530325102658052948
karatsuba,256,0.00000000000001401329291647665733,0.00000000000005858168906962952738
toom3,256,0.00000000000002188388870583145953,0.00000000000010413570160022663907
toom4,256,0.00000000000003693743955494804505,0.00000000000016807173649040049377
naive,256,0.00000000000001005050771444261427,0.00000000000003702166244789444673
karatsuba,256,0.00000000000003213187088354191789,0.00000000000008031489465952171021
toom3,256,0.00000000000004096958039978464191,0.00000000000015631086989949015897
toom4,256,0.00000000000004450464192807184267,0.00000000000016788643669133784580
naive,256,0.00000000000000982360533177126129,0.00000000000003638520325794567276
karatsuba,256,0.00000000000001428404125191065568,0.00000000000006369851767913849876
toom3,256,0.00000000000001784809034529150306,0.00000000000011146913775853968073
toom4,256,0.00000000000003101747475286755854,0.00000000000016806077957708311491
naive,256,0.00000000000000900667903906715860,0.00000000000003567229952332119626
karatsuba,256,0.00000000000001602124781782013135,0.00000000000006309264330338455390
