function_name,poly_size,time_seconds
tom3,2048,0.007284164
tom4,2048,0.008630991
naive,2048,0.084173918
karatsuba,2048,0.014534950
tom3,2048,0.011076927
tom4,2048,0.007642984
naive,2048,0.063114882
karatsuba,2048,0.011067152
tom3,2048,0.007781029
tom4,2048,0.006347179
naive,2048,0.071537971
karatsuba,2048,0.014733076
tom3,2048,0.009488106
tom4,2048,0.008311033
naive,2048,0.067684889
karatsuba,2048,0.009307861
tom3,2048,0.008992910
tom4,2048,0.009840012
naive,2048,0.057393074
karatsuba,2048,0.012576103
tom3,2048,0.008044004
tom4,2048,0.008175850
naive,2048,0.067959070
karatsuba,2048,0.012761116
tom3,2048,0.007356882
tom4,2048,0.008476019
naive,2048,0.066109896
karatsuba,2048,0.013972044
tom3,2048,0.009050846
tom4,2048,0.010121107
naive,2048,0.070498943
karatsuba,2048,0.017180920
tom3,2048,0.008518219
tom4,2048,0.010615110
naive,2048,0.066759109
karatsuba,2048,0.009093046
tom3,2048,0.006274939
tom4,2048,0.012131929
naive,2048,0.060949087
karatsuba,2048,0.009855032
tom3,2048,0.007300138
tom4,2048,0.006590128
naive,2048,0.074639797
karatsuba,2048,0.012092829
tom3,2048,0.009871006
tom4,2048,0.009813070
naive,2048,0.069113016
karatsuba,2048,0.011649132
tom3,2048,0.008045197
tom4,2048,0.009073973
naive,2048,0.077134848
karatsuba,2048,0.013025045
tom3,2048,0.009946108
tom4,2048,0.008714914
naive,2048,0.066799879
karatsuba,2048,0.012178898
tom3,2048,0.006752968
tom4,2048,0.006149054
naive,2048,0.070284128
karatsuba,2048,0.013488054
tom3,2048,0.008831024
tom4,2048,0.011198997
naive,2048,0.079195023
karatsuba,2048,0.010257959
tom3,2048,0.009706974
tom4,2048,0.008512974
naive,2048,0.056753874
karatsuba,2048,0.009728909
tom3,2048,0.006275892
tom4,2048,0.010298967
naive,2048,0.068779945
karatsuba,2048,0.008506060
tom3,2048,0.005954981
tom4,2048,0.005841017
naive,2048,0.059720993
karatsuba,2048,0.012151003
tom3,2048,0.007819176
tom4,2048,0.008193016
naive,2048,0.062844992
karatsuba,2048,0.009733915
tom3,2048,0.008763075
tom4,2048,0.006052971
naive,2048,0.069639921
karatsuba,2048,0.009910107
tom3,2048,0.005880117
tom4,2048,0.007266045
naive,2048,0.058932066
karatsuba,2048,0.013794899
tom3,2048,0.006473064
tom4,2048,0.008999109
naive,2048,0.068139791
karatsuba,2048,0.015081167
tom3,2048,0.009374857
tom4,2048,0.011698961
naive,2048,0.072927952
karatsuba,2048,0.010069847
tom3,2048,0.008217096
tom4,2048,0.007239103
naive,2048,0.065068007
karatsuba,2048,0.015738010
tom3,2048,0.008747101
tom4,2048,0.009448051
naive,2048,0.066008091
karatsuba,2048,0.009212971
tom3,2048,0.006700993
tom4,2048,0.006586790
naive,2048,0.070607185
karatsuba,2048,0.014049053
tom3,2048,0.008368015
tom4,2048,0.009865046
naive,2048,0.071197987
karatsuba,2048,0.017961025
tom3,2048,0.009665012
tom4,2048,0.009457111
naive,2048,0.069540977
karatsuba,2048,0.012059927
tom3,2048,0.011848927
tom4,2048,0.007349014
naive,2048,0.081405163
karatsuba,2048,0.015520096
tom3,2048,0.008283138
tom4,2048,0.011515856
naive,2048,0.102586985
karatsuba,2048,0.021654129
tom3,2048,0.011711836
tom4,2048,0.011054039
naive,2048,0.157044888
karatsuba,2048,0.037413120
tom3,2048,0.022835970
tom4,2048,0.012382984
naive,2048,0.099518061
karatsuba,2048,0.015038967
tom3,2048,0.010142803
tom4,2048,0.007436037
naive,2048,0.078347921
karatsuba,2048,0.015192032
tom3,2048,0.009134054
tom4,2048,0.009035110
naive,2048,0.071941137
karatsuba,2048,0.017832041
tom3,2048,0.008414984
tom4,2048,0.011399031
naive,2048,0.149281025
karatsuba,2048,0.029994965
tom3,2048,0.024320126
tom4,2048,0.021750927
naive,2048,0.171919823
karatsuba,2048,0.038508892
tom3,2048,0.021219969
tom4,2048,0.015153170
naive,2048,0.131619930
karatsuba,2048,0.016660929
tom3,2048,0.014499187
tom4,2048,0.012009144
naive,2048,0.095891953
karatsuba,2048,0.020041943
tom3,2048,0.009572983
tom4,2048,0.010351896
naive,2048,0.083540201
karatsuba,2048,0.016659021
tom3,2048,0.013275862
tom4,2048,0.010687113
naive,2048,0.096822023
karatsuba,2048,0.019842148
tom3,2048,0.018870115
tom4,2048,0.026113987
naive,2048,0.165777206
karatsuba,2048,0.027307987
tom3,2048,0.037786961
tom4,2048,0.023398161
naive,2048,0.145112991
karatsuba,2048,0.018906116
tom3,2048,0.022563219
tom4,2048,0.022114038
naive,2048,0.163743973
karatsuba,2048,0.022383928
tom3,2048,0.019844055
tom4,2048,0.020462990
naive,2048,0.123702049
karatsuba,2048,0.019835949
tom3,2048,0.020750999
tom4,2048,0.016030073
naive,2048,0.129699945
karatsuba,2048,0.015317917
tom3,2048,0.011121988
tom4,2048,0.015409946
naive,2048,0.111505032
karatsuba,2048,0.025818110
tom3,2048,0.016268015
tom4,2048,0.016695976
naive,2048,0.085443020
karatsuba,2048,0.014048815
tom3,2048,0.012532949
tom4,2048,0.008525133
naive,2048,0.070980072
karatsuba,2048,0.012749910
tom3,2048,0.009759903
tom4,2048,0.008546829
naive,2048,0.088154793
karatsuba,2048,0.014883041
tom3,2048,0.008800983
tom4,2048,0.007394075
naive,2048,0.060328960
karatsuba,2048,0.013939142
tom3,2048,0.008186817
tom4,2048,0.007431984
naive,2048,0.087858915
karatsuba,2048,0.013345003
tom3,2048,0.007747889
tom4,2048,0.009889841
naive,2048,0.075235128
karatsuba,2048,0.012712955
tom3,2048,0.008666992
tom4,2048,0.007801056
naive,2048,0.073016882
karatsuba,2048,0.012553930
tom3,2048,0.006633997
tom4,2048,0.008412123
naive,2048,0.070847988
karatsuba,2048,0.012747049
tom3,2048,0.008888006
tom4,2048,0.012984037
naive,2048,0.077382803
karatsuba,2048,0.014757156
tom3,2048,0.009841919
tom4,2048,0.010164976
naive,2048,0.088802099
karatsuba,2048,0.015936136
tom3,2048,0.009157181
tom4,2048,0.009509087
naive,2048,0.070856094
karatsuba,2048,0.011772871
tom3,2048,0.006736040
tom4,2048,0.009834051
naive,2048,0.084866047
karatsuba,2048,0.011814117
tom3,2048,0.008332014
tom4,2048,0.009117842
naive,2048,0.072213173
karatsuba,2048,0.013906002
tom3,2048,0.010111809
tom4,2048,0.007988930
naive,2048,0.077476978
karatsuba,2048,0.027740955
tom3,2048,0.013551950
tom4,2048,0.011168957
naive,2048,0.079849005
karatsuba,2048,0.012615919
tom3,2048,0.007502079
tom4,2048,0.008233070
naive,2048,0.081982136
karatsuba,2048,0.015388012
tom3,2048,0.009610176
tom4,2048,0.009216070
naive,2048,0.081179142
karatsuba,2048,0.014804840
tom3,2048,0.011049986
tom4,2048,0.007714033
naive,2048,0.069325924
karatsuba,2048,0.016338110
tom3,2048,0.008483171
tom4,2048,0.008153915
naive,2048,0.068876028
karatsuba,2048,0.013281107
tom3,2048,0.007222891
tom4,2048,0.007797956
naive,2048,0.068123817
karatsuba,2048,0.015686989
tom3,2048,0.008596182
tom4,2048,0.010193110
naive,2048,0.079158783
karatsuba,2048,0.019643068
tom3,2048,0.009430885
tom4,2048,0.008724928
naive,2048,0.070040941
karatsuba,2048,0.011190891
tom3,2048,0.007199049
tom4,2048,0.007807970
naive,2048,0.064828873
karatsuba,2048,0.010532141
tom3,2048,0.008102894
tom4,2048,0.008594990
naive,2048,0.068542957
karatsuba,2048,0.012079000
tom3,2048,0.009037971
tom4,2048,0.007529020
naive,2048,0.066970110
karatsuba,2048,0.012875080
tom3,2048,0.008889198
tom4,2048,0.009369850
naive,2048,0.074811220
karatsuba,2048,0.014568806
tom3,2048,0.007405996
tom4,2048,0.008344889
naive,2048,0.079792976
karatsuba,2048,0.010327101
tom3,2048,0.009332180
tom4,2048,0.007853031
naive,2048,0.061146975
karatsuba,2048,0.015701056
tom3,2048,0.011311054
tom4,2048,0.010096073
naive,2048,0.080508947
karatsuba,2048,0.015089035
tom3,2048,0.007948875
tom4,2048,0.010502815
naive,2048,0.088938951
karatsuba,2048,0.014860153
tom3,2048,0.009660959
tom4,2048,0.008255959
naive,2048,0.072129965
karatsuba,2048,0.011628866
tom3,2048,0.010005951
tom4,2048,0.008105993
naive,2048,0.067219973
karatsuba,2048,0.011142015
tom3,2048,0.006733179
tom4,2048,0.007407904
naive,2048,0.069020987
karatsuba,2048,0.012356997
tom3,2048,0.010280132
tom4,2048,0.010668039
naive,2048,0.070549965
karatsuba,2048,0.011662006
tom3,2048,0.008651018
tom4,2048,0.010163069
naive,2048,0.072305918
karatsuba,2048,0.011760950
tom3,2048,0.007520914
tom4,2048,0.007275105
naive,2048,0.072685957
karatsuba,2048,0.011242151
tom3,2048,0.007493973
tom4,2048,0.007454157
naive,2048,0.067222118
karatsuba,2048,0.012844086
tom3,2048,0.010333061
tom4,2048,0.008049965
naive,2048,0.070373774
karatsuba,2048,0.015345097
tom3,2048,0.009554148
tom4,2048,0.011038065
naive,2048,0.065106869
karatsuba,2048,0.011696100
tom3,2048,0.007055998
tom4,2048,0.008773088
naive,2048,0.072304964
karatsuba,2048,0.015518904
tom3,2048,0.010845900
tom4,2048,0.008378029
naive,2048,0.102721930
karatsuba,2048,0.017549038
tom3,2048,0.009247065
tom4,2048,0.011188030
naive,2048,0.114829063
karatsuba,2048,0.018212795
tom3,2048,0.013614178
tom4,2048,0.018357038
naive,2048,0.148837090
karatsuba,2048,0.019802094
tom3,2048,0.017700195
tom4,2048,0.011227131
naive,2048,0.105599880
karatsuba,2048,0.019066095
tom3,2048,0.009718895
tom4,2048,0.012608051
naive,2048,0.080375910
karatsuba,2048,0.015933037
tom3,2048,0.012464046
tom4,2048,0.009591103
naive,2048,0.075633049
karatsuba,2048,0.013787031
tom3,2048,0.010303020
tom4,2048,0.008799076
naive,2048,0.066806078
karatsuba,2048,0.019087076
tom3,2048,0.009334087
tom4,2048,0.006553173
naive,2048,0.064265013
karatsuba,2048,0.009898901
tom3,2048,0.007177114
tom4,2048,0.006571054
naive,2048,0.060769081
karatsuba,2048,0.013018131
tom3,2048,0.009310007
tom4,2048,0.008601189
naive,2048,0.066505909
karatsuba,2048,0.013056040
tom3,2048,0.010093927
tom4,2048,0.007804155
naive,2048,0.069042921
karatsuba,2048,0.011198997
tom3,2048,0.006836891
tom4,2048,0.010279894
naive,2048,0.057067156
karatsuba,2048,0.009824991
tom3,2048,0.006232977
tom4,2048,0.005972147
naive,2048,0.057981014
karatsuba,2048,0.011323929
tom3,2048,0.006077051
tom4,2048,0.008721113
naive,2048,-0.015447140
karatsuba,2048,0.009954929
tom3,2048,0.008664846
tom4,2048,0.007910967
naive,2048,0.063400030
karatsuba,2048,0.009154797
tom3,2048,0.005550861
tom4,2048,0.006827116
naive,2048,0.072541952
karatsuba,2048,0.012166977
tom3,2048,0.007214069
tom4,2048,0.011185884
naive,2048,0.067574024
karatsuba,2048,0.012119055
tom3,2048,0.008455992
tom4,2048,0.009706020
naive,2048,0.067523956
karatsuba,2048,0.012429953
tom3,2048,0.007900000
tom4,2048,0.008391857
naive,2048,0.067494869
karatsuba,2048,0.013125896
tom3,2048,0.008749008
tom4,2048,0.009530067
naive,2048,0.059020996
karatsuba,2048,0.007729053
tom3,2048,0.007803917
tom4,2048,0.007957935
naive,2048,0.064721107
karatsuba,2048,0.011722088
tom3,2048,0.007515907
tom4,2048,0.008423090
naive,2048,0.070270061
karatsuba,2048,0.011798859
tom3,2048,0.009297132
tom4,2048,0.008469105
naive,2048,0.072242022
karatsuba,2048,0.011680126
tom3,2048,0.008972883
tom4,2048,0.008389950
naive,2048,0.067965031
karatsuba,2048,0.012037992
tom3,2048,0.007963181
tom4,2048,0.008365870
naive,2048,0.063600063
karatsuba,2048,0.012664080
tom3,2048,0.008873940
tom4,2048,0.009651184
naive,2048,0.056478024
karatsuba,2048,0.012934923
tom3,2048,0.013247967
tom4,2048,0.016209126
naive,2048,0.046056986
karatsuba,2048,0.007467985
tom3,2048,0.004728079
tom4,2048,0.007555962
naive,2048,0.069473028
karatsuba,2048,0.012833834
tom3,2048,0.008573055
tom4,2048,0.008260965
naive,2048,0.072504044
karatsuba,2048,0.014469147
tom3,2048,0.011203051
tom4,2048,0.008468866
naive,2048,0.068480015
karatsuba,2048,0.011539936
tom3,2048,0.007273912
tom4,2048,0.008141994
naive,2048,0.065266848
karatsuba,2048,0.011842012
tom3,2048,0.008202076
tom4,2048,0.007956028
naive,2048,0.065451860
karatsuba,2048,0.011054039
tom3,2048,0.008388996
tom4,2048,0.008146048
naive,2048,0.067854881
karatsuba,2048,0.010939121
tom3,2048,0.006471157
tom4,2048,0.012233019
naive,2048,0.062716961
karatsuba,2048,0.012530088
tom3,2048,0.008090973
tom4,2048,0.007960081
naive,3072,0.153329134
karatsuba,3072,0.026123047
tom3,3072,0.027365923
tom4,3072,0.013283014
naive,3072,0.173000097
karatsuba,3072,0.028748035
tom3,3072,0.027740955
tom4,3072,0.013668060
naive,3072,0.117458820
karatsuba,3072,0.021192789
tom3,3072,0.017963886
tom4,3072,0.007976055
naive,3072,0.137425900
karatsuba,3072,0.018110037
tom3,3072,0.019889832
tom4,3072,0.010499954
naive,3072,0.106741905
karatsuba,3072,0.017814159
tom3,3072,0.019093037
tom4,3072,0.006535053
naive,3072,0.077599049
karatsuba,3072,0.013461113
tom3,3072,0.011726141
tom4,3072,0.006067038
naive,3072,0.076055050
karatsuba,3072,0.020344973
tom3,3072,0.030894041
tom4,3072,0.012077808
naive,3072,0.100082874
karatsuba,3072,0.014842033
tom3,3072,0.027217150
tom4,3072,0.012372017
naive,3072,0.137712002
karatsuba,3072,0.027999878
tom3,3072,0.026162863
tom4,3072,0.017674923
naive,3072,0.094755173
karatsuba,3072,0.018073082
tom3,3072,0.024017811
tom4,3072,0.011221886
naive,3072,0.080741167
karatsuba,3072,0.015822172
tom3,3072,0.012569189
tom4,3072,0.006369829
naive,3072,0.082220078
karatsuba,3072,0.017590046
tom3,3072,0.016396999
tom4,3072,0.008100986
naive,3072,0.112668037
karatsuba,3072,0.026564837
tom3,3072,0.025033951
tom4,3072,0.013218880
naive,3072,0.141664028
karatsuba,3072,0.026259899
tom3,3072,0.023941040
tom4,3072,0.013885021
naive,3072,0.097127914
karatsuba,3072,0.014847040
tom3,3072,0.013638973
tom4,3072,0.006454945
naive,3072,0.111016989
karatsuba,3072,0.019212008
tom3,3072,0.023344040
tom4,3072,0.012984037
naive,3072,0.136414051
karatsuba,3072,0.023695946
tom3,3072,0.023483038
tom4,3072,0.022403955
naive,3072,0.150225163
karatsuba,3072,0.018858910
tom3,3072,0.014420033
tom4,3072,0.008992910
naive,3072,0.115864038
karatsuba,3072,0.016119003
tom3,3072,0.015491962
tom4,3072,0.009974003
naive,3072,0.107738018
karatsuba,3072,0.016211987
tom3,3072,0.015618086
tom4,3072,0.012396097
naive,3072,0.106384039
karatsuba,3072,0.016088963
tom3,3072,0.016706944
tom4,3072,0.009712934
naive,3072,0.141123056
karatsuba,3072,0.020967007
tom3,3072,0.023760080
tom4,3072,0.012429953
naive,3072,0.151510954
karatsuba,3072,0.028789043
tom3,3072,0.022723198
tom4,3072,0.012745142
naive,3072,0.157080173
karatsuba,3072,0.031630039
tom3,3072,0.052328110
tom4,3072,0.013370991
naive,3072,0.124776125
karatsuba,3072,0.026624918
tom3,3072,0.026148796
tom4,3072,0.014033079
naive,3072,0.123552084
karatsuba,3072,0.022405148
tom3,3072,0.023837090
tom4,3072,0.018800020
naive,3072,0.157046080
karatsuba,3072,0.027147055
tom3,3072,0.037913799
tom4,3072,0.014497995
naive,3072,0.105091810
karatsuba,3072,0.016029835
tom3,3072,0.013495922
tom4,3072,0.008423090
naive,3072,0.098774910
karatsuba,3072,0.015825033
tom3,3072,0.019879103
tom4,3072,0.011964083
naive,3072,0.154662132
karatsuba,3072,0.025633812
tom3,3072,0.028527975
tom4,3072,0.011981964
naive,3072,0.155676126
karatsuba,3072,0.029531002
tom3,3072,0.033750057
tom4,3072,0.017577887
naive,3072,0.155225039
karatsuba,3072,0.024188995
tom3,3072,0.022533894
tom4,3072,0.013964891
naive,3072,0.156140089
karatsuba,3072,0.026731014
tom3,3072,0.023585081
tom4,3072,0.014670849
naive,3072,0.162535191
karatsuba,3072,0.018864870
tom3,3072,0.013498068
tom4,3072,0.006934881
naive,3072,0.122934103
karatsuba,3072,0.014636040
tom3,3072,0.015538216
tom4,3072,0.007241964
naive,3072,0.119163990
karatsuba,3072,0.014092922
tom3,3072,0.016502142
tom4,3072,0.006568909
naive,3072,0.091697931
karatsuba,3072,0.021245956
tom3,3072,0.017479181
tom4,3072,0.008446932
naive,3072,0.130229950
karatsuba,3072,0.020227194
tom3,3072,0.021651983
tom4,3072,0.008746862
naive,3072,0.099232912
karatsuba,3072,0.016726971
tom3,3072,0.020666838
tom4,3072,0.016613960
naive,3072,0.165265799
karatsuba,3072,0.026476145
tom3,3072,0.022126913
tom4,3072,0.011891842
naive,3072,0.149371147
karatsuba,3072,0.025715113
tom3,3072,0.044575930
tom4,3072,0.014623880
naive,3072,0.205579042
karatsuba,3072,0.047622919
tom3,3072,0.034547091
tom4,3072,0.014495134
naive,3072,0.198624134
karatsuba,3072,0.026513100
tom3,3072,0.023350000
tom4,3072,0.011985064
naive,3072,0.147229910
karatsuba,3072,0.026833057
tom3,3072,0.022958994
tom4,3072,0.014055014
naive,3072,0.164170027
karatsuba,3072,0.020917892
tom3,3072,0.025094986
tom4,3072,0.013660908
naive,3072,0.166858912
karatsuba,3072,0.030591011
tom3,3072,0.026322842
tom4,3072,0.014554977
naive,3072,0.154839039
karatsuba,3072,0.027395964
tom3,3072,0.029131174
tom4,3072,0.014757156
naive,3072,0.178691149
karatsuba,3072,0.035063982
tom3,3072,0.034677982
tom4,3072,0.019025087
naive,3072,0.187247992
karatsuba,3072,0.030973196
tom3,3072,0.029738903
tom4,3072,0.018557787
naive,3072,0.202062845
karatsuba,3072,0.028935909
tom3,3072,0.023141146
tom4,3072,0.013931990
naive,3072,0.162021875
karatsuba,3072,0.027681112
tom3,3072,0.026942015
tom4,3072,0.013984919
naive,3072,0.158978939
karatsuba,3072,0.028689146
tom3,3072,0.022192001
tom4,3072,0.012237072
naive,3072,0.164369106
karatsuba,3072,0.025349855
tom3,3072,0.022915840
tom4,3072,0.013499022
naive,3072,0.170494080
karatsuba,3072,0.044049978
tom3,3072,0.025644064
tom4,3072,0.016017199
naive,3072,0.197054863
karatsuba,3072,0.026550055
tom3,3072,0.029933214
tom4,3072,0.011990070
naive,3072,0.169556141
karatsuba,3072,0.029279947
tom3,3072,0.033875942
tom4,3072,0.012765884
naive,3072,0.151499987
karatsuba,3072,0.023603916
tom3,3072,0.022279024
tom4,3072,0.017196894
naive,3072,0.141529083
karatsuba,3072,0.026465893
tom3,3072,0.027628899
tom4,3072,0.019940853
naive,3072,0.151681185
karatsuba,3072,0.030272007
tom3,3072,0.020384789
tom4,3072,0.011877060
naive,3072,0.151008129
karatsuba,3072,0.038559914
tom3,3072,0.032478094
tom4,3072,0.012202978
naive,3072,0.165742159
karatsuba,3072,0.028284073
tom3,3072,0.033211946
tom4,3072,0.014425039
naive,3072,0.164088964
karatsuba,3072,0.026112080
tom3,3072,0.025871038
tom4,3072,0.012349844
naive,3072,0.155175209
karatsuba,3072,0.024181128
tom3,3072,0.038054943
tom4,3072,0.016154051
naive,3072,0.152745008
karatsuba,3072,0.027743101
tom3,3072,0.023156881
tom4,3072,0.012364864
naive,3072,0.155809879
karatsuba,3072,0.026822090
tom3,3072,0.026396990
tom4,3072,0.013583183
naive,3072,0.151982069
karatsuba,3072,0.033289909
tom3,3072,0.025174141
tom4,3072,0.013464928
naive,3072,0.170472145
karatsuba,3072,0.025724888
tom3,3072,0.022564173
tom4,3072,0.013998985
naive,3072,0.160856962
karatsuba,3072,0.025184155
tom3,3072,0.027371883
tom4,3072,0.015128136
naive,3072,0.150102854
karatsuba,3072,0.021772146
tom3,3072,0.021066904
tom4,3072,0.014119148
naive,3072,0.156071901
karatsuba,3072,0.033801794
tom3,3072,0.024479866
tom4,3072,0.014043093
naive,3072,0.136497974
karatsuba,3072,0.022759914
tom3,3072,0.019798040
tom4,3072,0.010865927
naive,3072,0.162758112
karatsuba,3072,0.026890993
tom3,3072,0.023008823
tom4,3072,0.015199900
naive,3072,0.160469055
karatsuba,3072,0.029437065
tom3,3072,0.026374102
tom4,3072,0.014045954
naive,3072,0.145323038
karatsuba,3072,0.029517889
tom3,3072,0.021437168
tom4,3072,0.015330076
naive,3072,0.148238897
karatsuba,3072,0.024477959
tom3,3072,0.025246859
tom4,3072,0.008960962
naive,3072,0.142210007
karatsuba,3072,0.017812014
tom3,3072,0.026773930
tom4,3072,0.011340141
naive,3072,0.139909983
karatsuba,3072,0.023607016
tom3,3072,0.019594908
tom4,3072,0.015876055
naive,3072,0.141262054
karatsuba,3072,0.018294811
tom3,3072,0.023366928
tom4,3072,0.012861967
naive,3072,0.169092178
karatsuba,3072,0.016232014
tom3,3072,0.017562866
tom4,3072,0.008295059
naive,3072,0.105624914
karatsuba,3072,0.014677048
tom3,3072,0.015576839
tom4,3072,0.010398149
naive,3072,0.175545931
karatsuba,3072,0.029649019
tom3,3072,0.027616024
tom4,3072,0.014340878
naive,3072,0.163823128
karatsuba,3072,0.026122093
tom3,3072,0.028626919
tom4,3072,0.014054060
naive,3072,0.154557943
karatsuba,3072,0.025704145
tom3,3072,0.024396896
tom4,3072,0.014014006
naive,3072,0.155927181
karatsuba,3072,0.025874853
tom3,3072,0.025918007
tom4,3072,0.019607067
naive,3072,0.138669014
karatsuba,3072,0.019663811
tom3,3072,0.012991190
tom4,3072,0.009031057
naive,3072,0.120801926
karatsuba,3072,0.020549059
tom3,3072,0.015937805
tom4,3072,0.009572029
naive,3072,0.092349052
karatsuba,3072,0.026448011
tom3,3072,0.022242069
tom4,3072,0.012667179
naive,3072,0.169263124
karatsuba,3072,0.024142981
tom3,3072,0.025960207
tom4,3072,0.014353037
naive,3072,0.166108131
karatsuba,3072,0.019473076
tom3,3072,0.014399052
tom4,3072,0.006690025
naive,3072,0.147943020
karatsuba,3072,0.026952982
tom3,3072,0.023792982
tom4,3072,0.012303114
naive,3072,0.155506134
karatsuba,3072,0.024850130
tom3,3072,0.021947861
tom4,3072,0.013327122
naive,3072,0.153743029
karatsuba,3072,0.032426119
tom3,3072,0.032396078
tom4,3072,0.013742924
naive,3072,0.160162926
karatsuba,3072,0.019071102
tom3,3072,0.029458046
tom4,3072,0.015052080
naive,3072,0.086360931
karatsuba,3072,0.013041973
